PLT_CN,hybrid_class,source
65143760010538,Not LSOG,v4
65143893010538,Not LSOG,v4
65143953010538,Not LSOG,v4
65144071010538,Transitioning LS,v4
65144265010538,Not LSOG,v4
65144332010538,Not LSOG,v4
65144498010538,Not LSOG,v4
65144560010538,Not LSOG,v4
65144670010538,Not LSOG,v4
65144718010538,Not LSOG,v4
65145204010538,Transitioning LS,v4
65145377010538,Not LSOG,v4
65145519010538,Transitioning LS,v4
65145594010538,Not LSOG,v4
65145768010538,Not LSOG,v4
65145875010538,Transitioning LS,v4
65146099010538,Not LSOG,v4
65146228010538,Not LSOG,v4
65146354010538,Not LSOG,v4
65146450010538,Not LSOG,v4
65146536010538,Not LSOG,v4
65146796010538,Not LSOG,v4
65147039010538,Not LSOG,v4
65147142010538,Not LSOG,v4
65147247010538,Not LSOG,v4
65147272010538,Not LSOG,v4
65147351010538,Not LSOG,v4
65147433010538,Not LSOG,v4
65147594010538,Not LSOG,v4
65147675010538,Not LSOG,v4
65147834010538,Not LSOG,v4
65147894010538,Not LSOG,v4
65148020010538,Not LSOG,v4
65148211010538,Not LSOG,v4
65148365010538,Not LSOG,v4
65148484010538,Not LSOG,v4
65148556010538,Not LSOG,v4
65148693010538,Not LSOG,v4
65148791010538,Not LSOG,v4
65148949010538,Transitioning LS,v4
65149178010538,Not LSOG,v4
65149380010538,Not LSOG,v4
65149503010538,Not LSOG,v4
65149598010538,Not LSOG,v4
65149747010538,Not LSOG,v4
65149839010538,Not LSOG,v4
65149928010538,Not LSOG,v4
65149987010538,Not LSOG,v4
65150075010538,Not LSOG,v4
65150214010538,Not LSOG,v4
65150331010538,Not LSOG,v4
65150467010538,Not LSOG,v4
65150605010538,Not LSOG,v4
65150677010538,Not LSOG,v4
65150776010538,Not LSOG,v4
65150866010538,Not LSOG,v4
65151014010538,Not LSOG,v4
65151053010538,Not LSOG,v4
65151135010538,Not LSOG,v4
65151281010538,LS,v4
65151458010538,Not LSOG,v4
65151629010538,Not LSOG,v4
65151908010538,Not LSOG,v4
65152051010538,Not LSOG,v4
65152199010538,Not LSOG,v4
65152318010538,Not LSOG,v4
65152473010538,Transitioning LS,v4
65152616010538,Transitioning LS,v4
65152723010538,Not LSOG,v4
65152837010538,Not LSOG,v4
65152956010538,Not LSOG,v4
65153067010538,Transitioning LS,v4
65153184010538,Not LSOG,v4
65153287010538,Not LSOG,v4
65153620010538,Not LSOG,v4
65153693010538,Not LSOG,v4
65153870010538,Not LSOG,v4
65153906010538,Not LSOG,v4
65154065010538,Transitioning LS,v4
65154242010538,Not LSOG,v4
65154355010538,Not LSOG,v4
65154383010538,Not LSOG,v4
65154483010538,Not LSOG,v4
65154534010538,Not LSOG,v4
65154681010538,Not LSOG,v4
65154804010538,Not LSOG,v4
65155044010538,Not LSOG,v4
65155155010538,Not LSOG,v4
65155270010538,Not LSOG,v4
65155390010538,Not LSOG,v4
65155505010538,Not LSOG,v4
65155564010538,Not LSOG,v4
65155671010538,Not LSOG,v4
65155784010538,Not LSOG,v4
65155927010538,Not LSOG,v4
65156063010538,Not LSOG,v4
65156184010538,Not LSOG,v4
65156308010538,Transitioning LS,v4
65156535010538,Transitioning LS,v4
65156818010538,Not LSOG,v4
65156917010538,Not LSOG,v4
65157061010538,Not LSOG,v4
65157184010538,Not LSOG,v4
65157293010538,Transitioning LS,v4
65157432010538,Not LSOG,v4
65157529010538,Not LSOG,v4
65157744010538,Transitioning LS,v4
65157875010538,Not LSOG,v4
65158050010538,Not LSOG,v4
65158133010538,Not LSOG,v4
65158265010538,Not LSOG,v4
65158362010538,Not LSOG,v4
65158443010538,Not LSOG,v4
65158530010538,Transitioning LS,v4
65158637010538,Transitioning LS,v4
65158767010538,Not LSOG,v4
65158960010538,Not LSOG,v4
65159207010538,Not LSOG,v4
65159314010538,Not LSOG,v4
65159399010538,Transitioning LS,v4
65159496010538,Not LSOG,v4
65159595010538,Not LSOG,v4
65159821010538,Not LSOG,v4
65159968010538,Not LSOG,v4
65160137010538,Not LSOG,v4
65160254010538,Not LSOG,v4
65160329010538,Not LSOG,v4
65160446010538,Transitioning LS,v4
65160618010538,Not LSOG,v4
65160904010538,Not LSOG,v4
65160981010538,Not LSOG,v4
65161036010538,Not LSOG,v4
65161139010538,Not LSOG,v4
65161187010538,Not LSOG,v4
65161244010538,Transitioning LS,v4
65161338010538,Not LSOG,v4
65161447010538,Not LSOG,v4
65161487010538,Not LSOG,v4
65161593010538,Not LSOG,v4
65161751010538,Not LSOG,v4
65161864010538,Not LSOG,v4
65162025010538,Not LSOG,v4
65162124010538,Not LSOG,v4
65162237010538,Not LSOG,v4
65162347010538,Not LSOG,v4
65162464010538,Not LSOG,v4
65162571010538,Not LSOG,v4
65162704010538,Not LSOG,v4
65162823010538,Not LSOG,v4
65162955010538,Not LSOG,v4
65162991010538,Not LSOG,v4
65163110010538,Not LSOG,v4
65163143010538,Not LSOG,v4
65163215010538,Not LSOG,v4
65163328010538,Not LSOG,v4
65163439010538,Not LSOG,v4
65163497010538,Not LSOG,v4
65163548010538,Not LSOG,v4
65163684010538,Not LSOG,v4
65163828010538,Not LSOG,v4
65163880010538,Not LSOG,v4
65164062010538,Not LSOG,v4
65164169010538,Not LSOG,v4
65164253010538,Not LSOG,v4
65164378010538,Transitioning LS,v4
65164483010538,Not LSOG,v4
65164642010538,Not LSOG,v4
65164803010538,Not LSOG,v4
65164894010538,Not LSOG,v4
65164973010538,Not LSOG,v4
65165145010538,Not LSOG,v4
65165210010538,Not LSOG,v4
65165243010538,Not LSOG,v4
65165356010538,Not LSOG,v4
65165426010538,Not LSOG,v4
65165466010538,Not LSOG,v4
65165526010538,Not LSOG,v4
65165719010538,Not LSOG,v4
65165809010538,Not LSOG,v4
65165945010538,Not LSOG,v4
65166048010538,Not LSOG,v4
65166147010538,Not LSOG,v4
65166192010538,Not LSOG,v4
65166267010538,Not LSOG,v4
65166392010538,Not LSOG,v4
65166574010538,Not LSOG,v4
65166667010538,Not LSOG,v4
65166736010538,Not LSOG,v4
65166813010538,Transitioning LS,v4
65166892010538,Not LSOG,v4
65167005010538,Not LSOG,v4
65167098010538,Not LSOG,v4
65167288010538,Not LSOG,v4
65167375010538,Not LSOG,v4
65167468010538,Not LSOG,v4
65167595010538,Not LSOG,v4
65167686010538,Transitioning LS,v4
65167913010538,Not LSOG,v4
65167974010538,Not LSOG,v4
65168003010538,Not LSOG,v4
65168045010538,Not LSOG,v4
65168132010538,Transitioning LS,v4
65168299010538,Not LSOG,v4
65168389010538,Not LSOG,v4
65168508010538,Not LSOG,v4
65168592010538,Not LSOG,v4
65168684010538,Not LSOG,v4
65168740010538,Not LSOG,v4
65168837010538,Not LSOG,v4
65169026010538,Not LSOG,v4
65169095010538,Not LSOG,v4
65169385010538,Not LSOG,v4
65169521010538,Not LSOG,v4
65169610010538,Not LSOG,v4
65169721010538,Not LSOG,v4
65169842010538,Not LSOG,v4
65170011010538,Not LSOG,v4
65170109010538,Not LSOG,v4
65170224010538,Not LSOG,v4
65170323010538,Not LSOG,v4
65170426010538,Not LSOG,v4
65170579010538,Not LSOG,v4
65170704010538,Not LSOG,v4
65170864010538,Not LSOG,v4
65170961010538,Not LSOG,v4
65171019010538,Not LSOG,v4
65171073010538,Not LSOG,v4
65171148010538,Not LSOG,v4
65171370010538,Not LSOG,v4
65171461010538,Not LSOG,v4
65171548010538,Not LSOG,v4
65171621010538,Not LSOG,v4
65171739010538,Transitioning LS,v4
65171880010538,Not LSOG,v4
65172007010538,Not LSOG,v4
65172134010538,Not LSOG,v4
65172223010538,Not LSOG,v4
65172336010538,Not LSOG,v4
65172503010538,Not LSOG,v4
65172630010538,Not LSOG,v4
65172739010538,Not LSOG,v4
65172851010538,Not LSOG,v4
65172892010538,Not LSOG,v4
65172996010538,Not LSOG,v4
65173109010538,Not LSOG,v4
65173248010538,Not LSOG,v4
65173432010538,Not LSOG,v4
65173537010538,Not LSOG,v4
65173612010538,Not LSOG,v4
65173653010538,Not LSOG,v4
65173730010538,Not LSOG,v4
65178137010538,Not LSOG,v4
65180359010538,Transitioning LS,v4
65185017010538,Not LSOG,v4
65185154010538,Not LSOG,v4
65186446010538,Not LSOG,v4
65188225010538,Not LSOG,v4
65188346010538,Not LSOG,v4
65188617010538,Transitioning LS,v4
65189790010538,Not LSOG,v4
65194397010538,Not LSOG,v4
65194521010538,Not LSOG,v4
65194721010538,Not LSOG,v4
65194783010538,Not LSOG,v4
65194847010538,Not LSOG,v4
65194934010538,Transitioning LS,v4
65195048010538,Not LSOG,v4
65195074010538,Not LSOG,v4
65195188010538,LS,v4
65195337010538,Not LSOG,v4
65195413010538,Not LSOG,v4
65195547010538,LS,v4
65195663010538,Not LSOG,v4
65195791010538,Not LSOG,v4
65195922010538,Not LSOG,v4
65195968010538,Not LSOG,v4
65196321010538,Not LSOG,v4
65196397010538,Not LSOG,v4
65196485010538,Not LSOG,v4
65196601010538,Not LSOG,v4
65196723010538,Not LSOG,v4
65196912010538,Not LSOG,v4
65196959010538,Not LSOG,v4
65197111010538,Not LSOG,v4
65197231010538,Not LSOG,v4
65197377010538,Not LSOG,v4
65197480010538,Not LSOG,v4
65197636010538,Not LSOG,v4
65197739010538,Not LSOG,v4
65197855010538,Transitioning LS,v4
65197959010538,Not LSOG,v4
65198018010538,Not LSOG,v4
65198214010538,Not LSOG,v4
65198298010538,Not LSOG,v4
65198384010538,Not LSOG,v4
65198480010538,Not LSOG,v4
65198593010538,Not LSOG,v4
67548313010538,Not LSOG,v4
70366537010538,Not LSOG,v4
70366668010538,Not LSOG,v4
70366847010538,Not LSOG,v4
70366966010538,Not LSOG,v4
70367077010538,Not LSOG,v4
70367174010538,Not LSOG,v4
70367280010538,Not LSOG,v4
70367395010538,Not LSOG,v4
70367482010538,Not LSOG,v4
70367706010538,Not LSOG,v4
70367822010538,Not LSOG,v4
70367980010538,Not LSOG,v4
70368091010538,Not LSOG,v4
70368194010538,Not LSOG,v4
70368337010538,Not LSOG,v4
70368458010538,Not LSOG,v4
70368495010538,Not LSOG,v4
70368617010538,Transitioning LS,v4
70368818010538,Not LSOG,v4
70368921010538,Not LSOG,v4
70369058010538,Transitioning LS,v4
70369167010538,Not LSOG,v4
70369238010538,Not LSOG,v4
70369324010538,Not LSOG,v4
70369482010538,Not LSOG,v4
70369621010538,Not LSOG,v4
70369792010538,Not LSOG,v4
70369909010538,Not LSOG,v4
70370082010538,Not LSOG,v4
70370219010538,Transitioning LS,v4
70370335010538,Not LSOG,v4
70370514010538,Not LSOG,v4
70370631010538,Not LSOG,v4
70370753010538,Not LSOG,v4
70370834010538,Not LSOG,v4
70370977010538,Not LSOG,v4
70371136010538,Not LSOG,v4
70371281010538,Not LSOG,v4
70371462010538,Not LSOG,v4
70371633010538,Not LSOG,v4
70371717010538,Not LSOG,v4
70371872010538,Not LSOG,v4
70371990010538,Not LSOG,v4
70372079010538,Not LSOG,v4
70372276010538,Not LSOG,v4
70372431010538,Not LSOG,v4
70372599010538,Not LSOG,v4
70372667010538,LS,v4
70372956010538,Not LSOG,v4
70373072010538,Not LSOG,v4
70373165010538,Not LSOG,v4
70373288010538,Not LSOG,v4
70373429010538,Not LSOG,v4
70373612010538,Not LSOG,v4
70373772010538,Not LSOG,v4
70373961010538,Not LSOG,v4
70374050010538,Not LSOG,v4
70374213010538,Transitioning LS,v4
70374406010538,Not LSOG,v4
70374512010538,Transitioning LS,v4
70374685010538,Not LSOG,v4
70374820010538,Not LSOG,v4
70374993010538,Not LSOG,v4
70375140010538,Not LSOG,v4
70375285010538,Not LSOG,v4
70375431010538,Not LSOG,v4
70375586010538,Not LSOG,v4
70375788010538,Not LSOG,v4
70375959010538,Not LSOG,v4
70376149010538,Not LSOG,v4
70376297010538,Not LSOG,v4
70376483010538,Not LSOG,v4
70376587010538,Not LSOG,v4
70376684010538,Not LSOG,v4
70376737010538,Not LSOG,v4
70376839010538,Not LSOG,v4
70376992010538,Not LSOG,v4
70377121010538,Not LSOG,v4
70377244010538,Not LSOG,v4
70377392010538,Not LSOG,v4
70377497010538,Not LSOG,v4
70377676010538,Transitioning LS,v4
70377823010538,Not LSOG,v4
70377953010538,Not LSOG,v4
70378147010538,Not LSOG,v4
70378262010538,Not LSOG,v4
70378371010538,Not LSOG,v4
70378493010538,Transitioning LS,v4
70378741010538,Not LSOG,v4
70378814010538,Not LSOG,v4
70378951010538,Not LSOG,v4
70379060010538,Not LSOG,v4
70379183010538,Not LSOG,v4
70379358010538,Not LSOG,v4
70379505010538,Transitioning LS,v4
70379736010538,Not LSOG,v4
70379864010538,Not LSOG,v4
70379967010538,Not LSOG,v4
70380061010538,Transitioning LS,v4
70380279010538,Not LSOG,v4
70380505010538,Not LSOG,v4
70380646010538,Not LSOG,v4
70380766010538,Not LSOG,v4
70380953010538,Transitioning LS,v4
70381186010538,Not LSOG,v4
70381345010538,Not LSOG,v4
70381454010538,Not LSOG,v4
70381489010538,Not LSOG,v4
70381616010538,Not LSOG,v4
70381811010538,Not LSOG,v4
70381994010538,Not LSOG,v4
70382135010538,Not LSOG,v4
70382281010538,Not LSOG,v4
70382503010538,Not LSOG,v4
70382658010538,Not LSOG,v4
70382810010538,Not LSOG,v4
70382985010538,Not LSOG,v4
70383154010538,Not LSOG,v4
70383302010538,Not LSOG,v4
70383457010538,Not LSOG,v4
70383570010538,Not LSOG,v4
70383687010538,Not LSOG,v4
70383854010538,Not LSOG,v4
70383987010538,Not LSOG,v4
70384128010538,Not LSOG,v4
70384262010538,Not LSOG,v4
70384447010538,Not LSOG,v4
70384620010538,Not LSOG,v4
70384809010538,Not LSOG,v4
70384962010538,Not LSOG,v4
70385164010538,Not LSOG,v4
70385344010538,Not LSOG,v4
70385431010538,Transitioning LS,v4
70385601010538,Not LSOG,v4
70385716010538,Not LSOG,v4
70385808010538,Not LSOG,v4
70385997010538,Not LSOG,v4
70386189010538,Not LSOG,v4
70386329010538,Not LSOG,v4
70386549010538,Not LSOG,v4
70386679010538,Not LSOG,v4
70386819010538,Not LSOG,v4
70386903010538,Not LSOG,v4
70387080010538,Not LSOG,v4
70387243010538,Not LSOG,v4
70387332010538,Transitioning LS,v4
70387507010538,Not LSOG,v4
70387676010538,Transitioning LS,v4
70387899010538,Not LSOG,v4
70388110010538,Not LSOG,v4
70388229010538,Not LSOG,v4
70388416010538,Not LSOG,v4
70388487010538,Not LSOG,v4
70388630010538,Not LSOG,v4
70388785010538,Not LSOG,v4
70388911010538,Not LSOG,v4
70389150010538,Not LSOG,v4
70389294010538,Not LSOG,v4
70389435010538,Not LSOG,v4
70389583010538,Not LSOG,v4
70389754010538,Not LSOG,v4
70389875010538,Not LSOG,v4
70390048010538,Not LSOG,v4
70390204010538,Not LSOG,v4
70390342010538,Not LSOG,v4
70390499010538,Not LSOG,v4
70390660010538,Not LSOG,v4
70390763010538,Not LSOG,v4
70390813010538,Not LSOG,v4
70390892010538,Not LSOG,v4
70390940010538,Not LSOG,v4
70391057010538,Not LSOG,v4
70391252010538,Not LSOG,v4
70391364010538,Not LSOG,v4
70391447010538,Not LSOG,v4
70391600010538,Not LSOG,v4
70391839010538,Not LSOG,v4
70392003010538,Not LSOG,v4
70392151010538,Not LSOG,v4
70392349010538,Not LSOG,v4
70392498010538,Not LSOG,v4
70392640010538,Not LSOG,v4
70392684010538,Not LSOG,v4
70392805010538,Not LSOG,v4
70392962010538,Not LSOG,v4
70393100010538,Not LSOG,v4
70393285010538,Not LSOG,v4
70393405010538,Not LSOG,v4
70393580010538,Transitioning LS,v4
70393844010538,Not LSOG,v4
70393980010538,Not LSOG,v4
70394069010538,Not LSOG,v4
70394226010538,Not LSOG,v4
70394382010538,Not LSOG,v4
70394551010538,Not LSOG,v4
70394742010538,Not LSOG,v4
70394900010538,Not LSOG,v4
70395078010538,Not LSOG,v4
70395249010538,Not LSOG,v4
70395414010538,Not LSOG,v4
70395582010538,Not LSOG,v4
70395740010538,Transitioning LS,v4
70395923010538,Not LSOG,v4
70396076010538,Not LSOG,v4
70396305010538,Not LSOG,v4
70396428010538,Transitioning LS,v4
70396605010538,Not LSOG,v4
70396742010538,Not LSOG,v4
70396816010538,Not LSOG,v4
70396958010538,Not LSOG,v4
70397120010538,Not LSOG,v4
70397275010538,Not LSOG,v4
70397416010538,Not LSOG,v4
70397547010538,Not LSOG,v4
70397710010538,Not LSOG,v4
70397821010538,Not LSOG,v4
70397929010538,Not LSOG,v4
70398053010538,Not LSOG,v4
70398114010538,Not LSOG,v4
70398259010538,Not LSOG,v4
70398349010538,Not LSOG,v4
70398436010538,Not LSOG,v4
70398524010538,Not LSOG,v4
70398639010538,Not LSOG,v4
70398732010538,Not LSOG,v4
70398873010538,Not LSOG,v4
70398994010538,Not LSOG,v4
70399113010538,Not LSOG,v4
70399253010538,Not LSOG,v4
70399348010538,Not LSOG,v4
70399605010538,Not LSOG,v4
70399776010538,Not LSOG,v4
70399879010538,Not LSOG,v4
70400030010538,Not LSOG,v4
70400092010538,Not LSOG,v4
70400239010538,Not LSOG,v4
70400363010538,Not LSOG,v4
70400449010538,Not LSOG,v4
70400632010538,Transitioning LS,v4
70400822010538,Not LSOG,v4
70401003010538,Not LSOG,v4
70401145010538,Not LSOG,v4
70401269010538,Not LSOG,v4
70401331010538,Not LSOG,v4
70401478010538,Not LSOG,v4
70401607010538,Not LSOG,v4
70401757010538,Transitioning LS,v4
70402027010538,Not LSOG,v4
70402173010538,Not LSOG,v4
70402334010538,Not LSOG,v4
70402449010538,Not LSOG,v4
70402695010538,Not LSOG,v4
70402886010538,Not LSOG,v4
70403066010538,Not LSOG,v4
70403223010538,Not LSOG,v4
70403341010538,Not LSOG,v4
70403493010538,Not LSOG,v4
70403690010538,Not LSOG,v4
70403875010538,Not LSOG,v4
70404032010538,Not LSOG,v4
70404165010538,LS,v4
70404286010538,Not LSOG,v4
70404471010538,Not LSOG,v4
70404624010538,Not LSOG,v4
70404727010538,Not LSOG,v4
70404885010538,Not LSOG,v4
70405053010538,Not LSOG,v4
70405174010538,Not LSOG,v4
70405309010538,Transitioning LS,v4
70405460010538,Not LSOG,v4
70405602010538,Transitioning LS,v4
70405789010538,Not LSOG,v4
70405878010538,Transitioning LS,v4
70406027010538,Not LSOG,v4
70406137010538,Not LSOG,v4
70406290010538,Transitioning LS,v4
70406450010538,Not LSOG,v4
70406587010538,Not LSOG,v4
70406756010538,Not LSOG,v4
70406952010538,Not LSOG,v4
70407069010538,Not LSOG,v4
70407170010538,Not LSOG,v4
70407292010538,Transitioning LS,v4
70407501010538,Not LSOG,v4
70407652010538,Not LSOG,v4
70407798010538,Not LSOG,v4
70408015010538,Not LSOG,v4
70408154010538,Not LSOG,v4
70408261010538,Not LSOG,v4
70408407010538,Not LSOG,v4
70408533010538,Not LSOG,v4
70408708010538,Not LSOG,v4
70408848010538,Not LSOG,v4
70408937010538,Not LSOG,v4
70409074010538,Not LSOG,v4
70409216010538,Not LSOG,v4
70409347010538,Not LSOG,v4
70409451010538,Not LSOG,v4
70409574010538,Not LSOG,v4
70409649010538,Not LSOG,v4
70409686010538,Not LSOG,v4
70409833010538,Not LSOG,v4
70409889010538,Not LSOG,v4
70410043010538,Not LSOG,v4
70410102010538,Not LSOG,v4
70410218010538,Not LSOG,v4
70410336010538,Not LSOG,v4
70410481010538,Not LSOG,v4
70410570010538,Not LSOG,v4
70410665010538,Not LSOG,v4
70410748010538,Not LSOG,v4
70410837010538,Not LSOG,v4
70410926010538,Not LSOG,v4
70411091010538,Not LSOG,v4
70411228010538,Not LSOG,v4
70411357010538,Not LSOG,v4
70411398010538,Not LSOG,v4
70411521010538,Not LSOG,v4
70411672010538,Not LSOG,v4
70411793010538,Not LSOG,v4
70411820010538,Not LSOG,v4
70411952010538,Not LSOG,v4
70412120010538,Not LSOG,v4
70412246010538,Transitioning LS,v4
70412390010538,Not LSOG,v4
70412590010538,Not LSOG,v4
70412745010538,Not LSOG,v4
70412862010538,Not LSOG,v4
70413015010538,Not LSOG,v4
70413168010538,Not LSOG,v4
70413303010538,Not LSOG,v4
70413338010538,Not LSOG,v4
70413461010538,Not LSOG,v4
70413603010538,Not LSOG,v4
70413639010538,Not LSOG,v4
70413784010538,Not LSOG,v4
70413937010538,Not LSOG,v4
70414070010538,Not LSOG,v4
70414241010538,Not LSOG,v4
70414406010538,Not LSOG,v4
70414550010538,Not LSOG,v4
70414613010538,Not LSOG,v4
70414778010538,Not LSOG,v4
70414892010538,Not LSOG,v4
70415008010538,Not LSOG,v4
70415155010538,Not LSOG,v4
70415242010538,Not LSOG,v4
70415361010538,Not LSOG,v4
70415521010538,Not LSOG,v4
70415700010538,Not LSOG,v4
70415847010538,Not LSOG,v4
70415965010538,Not LSOG,v4
70416101010538,Not LSOG,v4
70416298010538,Not LSOG,v4
70416469010538,Transitioning LS,v4
70416661010538,Not LSOG,v4
70416740010538,Not LSOG,v4
70416867010538,Not LSOG,v4
70416924010538,Not LSOG,v4
70417023010538,Not LSOG,v4
70417138010538,Not LSOG,v4
70417296010538,Not LSOG,v4
70417335010538,Not LSOG,v4
70417535010538,Not LSOG,v4
70417710010538,LS,v4
70417858010538,Not LSOG,v4
70418057010538,Not LSOG,v4
70418198010538,Not LSOG,v4
70418348010538,Not LSOG,v4
70418497010538,Not LSOG,v4
70418661010538,Transitioning LS,v4
70418826010538,Not LSOG,v4
70418993010538,Not LSOG,v4
70419068010538,Not LSOG,v4
70419199010538,Not LSOG,v4
70419306010538,Not LSOG,v4
70419407010538,Not LSOG,v4
70419556010538,Not LSOG,v4
70419711010538,Not LSOG,v4
70419858010538,Not LSOG,v4
70419975010538,Not LSOG,v4
70420138010538,Transitioning LS,v4
70420383010538,Not LSOG,v4
70420506010538,Not LSOG,v4
70420637010538,Not LSOG,v4
70420702010538,Not LSOG,v4
70420827010538,Not LSOG,v4
70420919010538,Not LSOG,v4
70421004010538,Not LSOG,v4
70421145010538,Not LSOG,v4
70421295010538,Not LSOG,v4
70421502010538,Not LSOG,v4
70421577010538,Not LSOG,v4
70421673010538,Not LSOG,v4
70421826010538,Not LSOG,v4
70421967010538,Not LSOG,v4
70422084010538,Not LSOG,v4
70422259010538,Not LSOG,v4
70422426010538,Not LSOG,v4
70422589010538,Transitioning LS,v4
70422770010538,Not LSOG,v4
70422979010538,Not LSOG,v4
70423087010538,Not LSOG,v4
70423264010538,Transitioning LS,v4
70423414010538,Not LSOG,v4
70423476010538,Not LSOG,v4
70423628010538,Not LSOG,v4
70423658010538,Not LSOG,v4
70423788010538,Transitioning LS,v4
70424024010538,Not LSOG,v4
70424140010538,Not LSOG,v4
70424193010538,Not LSOG,v4
70424345010538,Not LSOG,v4
70424454010538,Not LSOG,v4
70424615010538,Not LSOG,v4
70424637010538,Not LSOG,v4
70424743010538,Not LSOG,v4
70424948010538,Not LSOG,v4
70425040010538,Not LSOG,v4
70425170010538,Not LSOG,v4
70425281010538,Not LSOG,v4
70425451010538,Not LSOG,v4
70425636010538,Not LSOG,v4
70425801010538,Transitioning LS,v4
70425989010538,Not LSOG,v4
70426168010538,Not LSOG,v4
70426332010538,Not LSOG,v4
70426495010538,Not LSOG,v4
70426651010538,Not LSOG,v4
70426873010538,Not LSOG,v4
70427023010538,Not LSOG,v4
70427135010538,Not LSOG,v4
70427197010538,Not LSOG,v4
70427320010538,Not LSOG,v4
70427551010538,Not LSOG,v4
70427628010538,Not LSOG,v4
70427682010538,Not LSOG,v4
70427872010538,Not LSOG,v4
70427957010538,Not LSOG,v4
70428115010538,Not LSOG,v4
70428307010538,Not LSOG,v4
70428446010538,Not LSOG,v4
70428594010538,Not LSOG,v4
70428686010538,Not LSOG,v4
70428802010538,Not LSOG,v4
70428964010538,Not LSOG,v4
70429131010538,Not LSOG,v4
70429264010538,Not LSOG,v4
70429377010538,Not LSOG,v4
70429563010538,Not LSOG,v4
70429709010538,Not LSOG,v4
70429830010538,Not LSOG,v4
